2025.04.03 10:22:40 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:39 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:40 WARN  Could not find semantic tokens for: file:///C:/Users/Usuario/OneDrive/Escritorio/Universidad/4%20Semestre/FDP%20funcional%20y%20concurrente/Taller4/Taller4_ColeccionesyExpresionesFor/src/main/scala/Anagramas/package.scala
2025.04.03 10:22:43 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:43 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:43 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:43 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:43 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:43 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:44 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:44 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:44 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:46 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:46 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:46 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:46 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:46 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:47 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:47 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:51 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:51 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:51 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:51 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:51 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
